CO2Air,TAir,TTop,TCan
1049.166803,17.59999999,18.59999999,18.59999999
1040.168801,17.6,18.6,18.6
1054.5656,17.6,18.6,18.6
1068.962399,17.79999999,18.79999999,18.79999999
1045.567602,17.60000001,18.60000001,18.60000001
1065.363197,17.69999999,18.69999999,18.69999999
1056.365201,17.50000001,18.50000001,18.50000001
1054.5656,17.8,18.8,18.8
1045.567601,17.70000001,18.70000001,18.70000001
1063.563598,17.79999999,18.79999999,18.79999999
1077.960399,17.8,18.8,18.8
1049.166801,17.7,18.7,18.7
1072.5616,17.69999999,18.69999999,18.69999999
1076.160799,17.5,18.5,18.5
1067.162801,17.5,18.5,18.5
1052.766001,17.5,18.5,18.5
1079.76,17.5,18.5,18.5
1061.763999,17.59999999,18.59999999,18.59999999
1045.567602,17.40000003,18.40000003,18.40000003
1068.962398,17.59999998,18.59999998,18.59999998
1074.3612,17.6,18.6,18.6
1059.9644,17.7,18.7,18.7
1059.964399,17.60000001,18.60000001,18.60000001
1050.966401,17.69999999,18.69999999,18.69999999
1068.962399,17.7,18.7,18.7
1058.1648,17.7,18.7,18.7
1067.1628,17.69999999,18.69999999,18.69999999
1070.762,17.60000001,18.60000001,18.60000001
1052.766002,17.30000003,18.30000003,18.30000003
1059.9644,17.49999999,18.49999999,18.49999999
1059.964399,17.30000001,18.30000001,18.30000001
1027.571608,17.70000008,18.70000008,18.70000008
1108.553589,18.49999989,19.49999989,19.49999989
1293.912388,18.79999998,19.79999998,19.79999998
1234.5256,19.3,20.3,20.3
1182.337199,19.50000002,20.50000002,20.50000002
1162.541603,19.79999996,20.79999996,20.79999996
1113.952405,19.99999998,20.99999998,20.99999998
1106.754,20.29999999,21.29999999,21.29999999
1234.525599,20.40000001,21.40000001,21.40000001
1198.5336,20.60000002,21.60000002,21.60000002
1194.9344,20.79999997,21.79999997,21.79999997
1144.545603,20.70000001,21.70000001,21.70000001
1115.752,20.7,21.7,21.7
1245.323197,20.49999999,21.49999999,21.49999999
1193.134807,20.40000001,21.40000001,21.40000001
1149.944404,20.49999999,21.49999999,21.49999999
1095.956402,20.5,21.5,21.5
1259.72,20.5,21.5,21.5
1259.719992,20.60000003,21.60000003,21.60000003
1180.537611,20.89999996,21.89999996,21.89999996
1126.549604,20.70000001,21.70000001,21.70000001
1133.748,20.6,21.6,21.6
1086.958422,20.70000001,21.70000001,21.70000001
1409.086757,20.79999999,21.79999999,21.79999999
1227.327218,20.8,21.8,21.8
1171.539602,20.8,21.8,21.8
1169.739997,20.89999998,21.89999998,21.89999998
1088.758004,20.40000004,21.40000004,21.40000004
1126.549595,20.79999995,21.79999995,21.79999995
1358.697984,20.70000001,21.70000001,21.70000001
1182.3372,20.6,21.6,21.6
1149.944398,20.4,21.4,21.4
1113.952405,20.4,21.4,21.4
1108.553601,20.30000001,21.30000001,21.30000001
1340.701992,20.4,21.4,21.4
1250.721998,20.4,21.4,21.4
1180.537598,20.50000002,21.50000002,21.50000002
1164.341202,20.69999997,21.69999997,21.69999997
1104.954404,20.7,21.7,21.7
1133.748,20.7,21.7,21.7
1247.122799,20.8,21.8,21.8
1225.527603,20.8,21.8,21.8
1198.533603,20.70000001,21.70000001,21.70000001
1193.1348,20.7,21.7,21.7
1160.741999,20.9,21.9,21.9
1124.750001,21.00000001,22.00000001,22.00000001
1137.347198,21.09999999,22.09999999,22.09999999
1121.150801,20.80000002,21.80000002,21.80000002
1113.9524,20.8,21.8,21.8
1108.553599,20.9,21.9,21.9
1090.557602,20.9,21.9,21.9
1139.146795,20.80000001,21.80000001,21.80000001
1234.525597,20.99999999,21.99999999,21.99999999
1338.902401,21,22,22
1365.896399,21.00000001,22.00000001,22.00000001
1356.898401,21.09999999,22.09999999,22.09999999
1317.307203,21.00000001,22.00000001,22.00000001
1261.5196,21,22,22
1212.930397,21.09999999,22.09999999,22.09999999
1162.541607,21.00000001,22.00000001,22.00000001
1148.144801,21.19999998,22.19999998,22.19999998
1115.752001,21.59999999,22.59999999,22.59999999
1088.758004,21.70000001,22.70000001,22.70000001
1212.93041,21.90000001,22.90000001,22.90000001
1313.707986,21.99999999,22.99999999,22.99999999
1293.912401,22.19999999,23.19999999,23.19999999
1243.5236,22.4,23.4,23.4
1214.729998,22.60000003,23.60000003,23.60000003
1180.537605,23.09999993,24.09999993,24.09999993
1133.748005,23.49999996,24.49999996,24.49999996
1079.760002,23.99999998,24.99999998,24.99999998
1097.756001,24.20000001,25.20000001,25.20000001
1121.150831,24.6,25.6,25.6
1427.082759,24.6,25.6,25.6
1599.844388,25.19999996,26.19999996,26.19999996
1855.3876,25.5,26.5,26.5
1432.481593,25.10000002,26.10000002,26.10000002
1326.305214,25.39999996,26.39999996,26.39999996
1097.756023,25.30000001,26.30000001,26.30000001
1058.164801,24.90000001,25.90000001,25.90000001
1034.770001,24.9,25.9,25.9
1056.365208,24.90000002,25.90000002,25.90000002
1139.146789,25.09999997,26.09999997,26.09999997
1257.920392,25.1,26.1,26.1
1247.1228,25.2,26.2,26.2
1335.303205,25.10000001,26.10000001,26.10000001
1414.485589,25.19999999,26.19999999,26.19999999
1542.257187,25.29999999,26.29999999,26.29999999
1662.830396,25.10000001,26.10000001,26.10000001
1891.379603,25.1,26.1,26.1
1995.756402,25.00000002,26.00000002,26.00000002
2011.952798,25.19999997,26.19999997,26.19999997
2056.942797,25.29999999,26.29999999,26.29999999
2033.548,25.5,26.5,26.5
1742.012821,25.39999994,26.39999994,26.39999994
2056.942758,24.50000012,25.50000012,25.50000012
1659.23124,24.79999997,25.79999997,25.79999997
1493.668006,25.29999998,26.29999998,26.29999998
1383.892395,25.4,26.4,26.4
1245.323188,25.39999999,26.39999999,26.39999999
1130.148815,25.30000001,26.30000001,26.30000001
1158.942398,25.20000001,26.20000001,26.20000001
1180.5376,25,26,26
1257.920411,25.00000003,26.00000003,26.00000003
1419.884378,25.39999995,26.39999995,26.39999995
1445.078797,25.30000001,26.30000001,26.30000001
1572.850396,25.2,26.2,26.2
1574.650004,25.4,26.4,26.4
1695.223191,25.29999998,26.29999998,26.29999998
1610.642011,25.10000003,26.10000003,26.10000003
1637.635998,25.29999999,26.29999999,26.29999999
1513.4636,25.6,26.6,26.6
1407.287192,25.50000001,26.50000001,26.50000001
1293.912415,25.59999999,26.59999999,26.59999999
1221.928407,25.40000002,26.40000002,26.40000002
1184.136801,25.10000001,26.10000001,26.10000001
1198.533606,25.20000001,26.20000001,26.20000001
1389.291196,25.49999998,26.49999998,26.49999998
1351.499605,25.30000003,26.30000003,26.30000003
1344.3012,25.00000002,26.00000002,26.00000002
1301.1108,25.2,26.2,26.2
1326.305206,25.20000002,26.20000002,26.20000002
1418.084788,25.49999996,26.49999996,26.49999996
1484.669993,25.10000004,26.10000004,26.10000004
1518.862399,25.2,26.2,26.2
1549.455599,25.3,26.3,26.3
1518.862394,25.30000003,26.30000003,26.30000003
1455.876408,25.59999996,26.59999996,26.59999996
1443.279201,25.6,26.6,26.6
1468.4736,25.7,26.7,26.7
1482.870392,25.49999999,26.49999999,26.49999999
1365.896416,25.40000001,26.40000001,26.40000001
1434.281193,25.20000002,26.20000002,26.20000002
1472.072799,25.39999999,26.39999999,26.39999999
1401.888399,25.5,26.5,26.5
1378.493604,25.59999998,26.59999998,26.59999998
1419.884394,25.40000003,26.40000003,26.40000003
1434.281199,25.20000001,26.20000001,26.20000001
1398.2892,25.2,26.2,26.2
1513.4636,25.20000001,26.20000001,26.20000001
1511.664,25.29999999,26.29999999,26.29999999
1419.884409,25.00000003,26.00000003,26.00000003
1383.892401,25.19999999,26.19999999,26.19999999
1194.934394,24.79999995,25.79999995,25.79999995
1022.17279,23.39999995,24.39999995,24.39999995
923.1948133,22.90000007,23.90000007,23.90000007
901.5996014,22.9,23.9,23.9
865.6076,22.7,23.7,23.7
853.0103967,22.6,23.6,23.6
804.4212065,22.6,23.6,23.6
802.6216002,22.89999997,23.89999997,23.89999997
791.8240004,22.70000001,23.70000001,23.70000001
788.2247993,22.79999999,23.79999999,23.79999999
768.4291996,22.4,23.4,23.4
764.8300005,22.4,23.4,23.4
773.8279994,22.4,23.4,23.4
737.836,22.7,23.7,23.7
750.4332005,22.59999997,23.59999997,23.59999997
757.631599,22.10000007,23.10000007,23.10000007
786.4251971,21.1000001,22.1000001,22.1000001
779.2268002,20.80000001,21.80000001,21.80000001
809.8200007,20.19999999,21.19999999,21.19999999
829.6155998,19.89999999,20.89999999,20.89999999
827.8160002,19.80000001,20.80000001,20.80000001
836.8139994,19.70000001,20.70000001,20.70000001
860.2088,19.7,20.7,20.7
858.4091988,19.59999998,20.59999998,20.59999998
840.4132024,19.30000004,20.30000004,20.30000004
860.208798,19.39999999,20.39999999,20.39999999
874.6055995,19.20000001,20.20000001,20.20000001
896.2007993,19.19999999,20.19999999,20.19999999
874.6056011,18.99999998,19.99999998,19.99999998
885.4031986,18.80000003,19.80000003,19.80000003
921.3951976,18.99999999,19.99999999,19.99999999
899.8,18.7,19.7,19.7
912.3971999,18.7,19.7,19.7
910.5976002,18.7,19.7,19.7
932.1927978,18.60000001,19.60000001,19.60000001
930.3932001,18.30000001,19.30000001,19.30000001
914.1967999,18.49999999,19.49999999,19.49999999
910.5975986,18.19999998,19.19999998,19.19999998
896.2008019,18.00000003,19.00000003,19.00000003
924.9943981,18.29999998,19.29999998,19.29999998
932.1928,18,19,19
912.3972019,18.19999999,19.19999999,19.19999999
941.1907961,18.10000001,19.10000001,19.10000001
946.5895995,18.00000001,19.00000001,19.00000001
924.9944007,17.9,18.9,18.9
941.1908005,18.2,19.2,19.2
955.5876016,18.19999999,19.19999999,19.19999999
971.7839978,18.10000001,19.10000001,19.10000001
951.9884013,17.90000001,18.90000001,18.90000001
966.3852,17.9,18.9,18.9
964.5855995,17.89999999,18.89999999,18.89999999
957.387201,17.70000003,18.70000003,18.70000003
960.9863996,17.7,18.7,18.7
960.9864,17.6,18.6,18.6
950.1888004,17.5,18.5,18.5
960.9864005,17.4,18.4,18.4
966.3851993,17.4,18.4,18.4
969.9843998,17.4,18.4,18.4
955.5876,17.4,18.4,18.4
969.9843994,17.20000001,18.20000001,18.20000001
960.9864012,17.29999999,18.29999999,18.29999999
984.3811976,17.39999999,18.39999999,18.39999999
962.7860007,17.10000001,18.10000001,18.10000001
977.1827993,17.2,18.2,18.2
957.3872014,17.2,18.2,18.2
971.7839981,17.2,18.2,18.2
989.7799988,17.29999999,18.29999999,18.29999999
960.9864,17.3,18.3,18.3
993.3791998,17.10000001,18.10000001,18.10000001
989.7800005,17.29999997,18.29999997,18.29999997
998.7779991,17.10000002,18.10000002,18.10000002
1000.5776,16.90000001,17.90000001,17.90000001
995.1787996,17.1,18.1,18.1
984.3812029,17.00000001,18.00000001,18.00000001
1013.174796,17.09999999,18.09999999,18.09999999
1005.9764,16.90000001,17.90000001,17.90000001
1004.1768,16.9,17.9,17.9
980.7820018,16.9,17.9,17.9
1007.775996,16.9,17.9,17.9
996.9784011,16.9,17.9,17.9
1004.1768,17,18,18
995.1788007,17,18,18
1016.774,16.90000001,17.90000001,17.90000001
1016.774,16.99999999,17.99999999,17.99999999
1005.976401,17,18,18
1022.1728,17.2,18.2,18.2
1013.174799,17.50000001,18.50000001,18.50000001
995.1788024,17.59999999,18.59999999,18.59999999
1000.577599,17.79999998,18.79999998,18.79999998
993.3792002,17.9,18.9,18.9
1020.373199,18,19,19
995.1788011,18,19,19
1005.976399,18,19,19
1020.373199,18.09999999,19.09999999,19.09999999
1027.5716,18.2,19.2,19.2
1023.9724,18.00000001,19.00000001,19.00000001
1020.3732,18.09999999,19.09999999,19.09999999
1027.571599,17.90000002,18.90000002,18.90000002
1041.9684,18,19,19
1049.166799,17.9,18.9,18.9
1014.974403,17.9,18.9,18.9
1040.168797,17.9,18.9,18.9
1023.972401,17.99999999,18.99999999,18.99999999
1014.9744,17.7,18.7,18.7
1050.9664,17.89999999,18.89999999,18.89999999
1054.5656,17.80000001,18.80000001,18.80000001
1029.371203,18.09999997,19.09999997,19.09999997
1036.5696,17.90000001,18.90000001,18.90000001
1014.9744,17.80000001,18.80000001,18.80000001
1014.974399,18,19,19
1005.976401,18,19,19
1036.569598,17.90000001,18.90000001,18.90000001
1027.5716,17.9,18.9,18.9
1005.976401,17.80000001,18.80000001,18.80000001
1023.972398,17.99999997,18.99999997,18.99999997
1022.1728,18,19,19
1014.9744,18,19,19
1036.569598,17.9,18.9,18.9
991.5795995,17.89999999,18.89999999,18.89999999
986.1808007,17.80000001,18.80000001,18.80000001
1018.573598,17.8,18.8,18.8
1000.5776,17.9,18.9,18.9
1013.174798,17.8,18.8,18.8
989.7800031,17.8,18.8,18.8
991.5795998,17.8,18.8,18.8
986.1808002,17.8,18.8,18.8
1004.1768,17.9,18.9,18.9
995.1787993,17.80000001,18.80000001,18.80000001
987.980401,17.89999999,18.89999999,18.89999999
971.7840011,17.99999999,18.99999999,18.99999999
1000.5776,18,19,19
1004.176801,17.70000002,18.70000002,18.70000002
1014.974399,17.99999996,18.99999996,18.99999996
1031.170798,17.90000001,18.90000001,18.90000001
989.7800014,17.70000001,18.70000001,18.70000001
991.5795999,17.8,18.8,18.8
989.78,17.7,18.7,18.7
989.78,17.7,18.7,18.7
991.5795999,17.7,18.7,18.7
991.5796,17.7,18.7,18.7
980.7819979,17.89999999,18.89999999,18.89999999
950.1888041,17.70000003,18.70000003,18.70000003
991.5795958,17.50000002,18.50000002,18.50000002
993.3791999,17.30000001,18.30000001,18.30000001
960.9863996,17.30000002,18.30000002,18.30000002
950.1888241,17.90000006,18.90000006,18.90000006
1189.535568,18.49999992,19.49999992,19.49999992
1293.912393,18.79999998,19.79999998,19.79999998
1160.742,18.9,19.9,19.9
1072.561614,19.00000003,20.00000003,20.00000003
1286.713971,19.39999995,20.39999995,20.39999995
1239.924405,19.69999997,20.69999997,20.69999997
1238.1248,19.89999999,20.89999999,20.89999999
1173.339199,20,21,21
1133.747997,20.10000001,21.10000001,21.10000001
1099.555605,20.19999999,21.19999999,21.19999999
1077.960401,20.00000001,21.00000001,21.00000001
1358.698,19.9,20.9,20.9
1250.721997,20.2,21.2,21.2
1205.732006,20.2,21.2,21.2
1126.549608,20.2,21.2,21.2
1094.156801,20.00000001,21.00000001,21.00000001
1257.9204,20.2,21.2,21.2
1259.719994,20.10000004,21.10000004,21.10000004
1198.533608,20.49999995,21.49999995,21.49999995
1175.138802,20.20000002,21.20000002,21.20000002
1144.5456,20.1,21.1,21.1
1108.553604,20.29999999,21.29999999,21.29999999
1175.138791,20.10000003,21.10000003,21.10000003
1378.49358,20.1,21.1,21.1
1218.329205,20.29999999,21.29999999,21.29999999
1171.539599,19.80000002,20.80000002,20.80000002
1146.345197,20.29999999,21.29999999,21.29999999
1119.351204,20.20000001,21.20000001,21.20000001
1065.363204,20.10000001,21.10000001,21.10000001
1297.5116,20.1,21.1,21.1
1284.914393,20.09999999,21.09999999,21.09999999
1178.738014,20.00000001,21.00000001,21.00000001
1171.539601,20.29999997,21.29999997,21.29999997
1110.353202,20.49999999,21.49999999,21.49999999
1099.555604,20.39999999,21.39999999,21.39999999
1223.728009,20.10000003,21.10000003,21.10000003
1310.108788,20.39999996,21.39999996,21.39999996
1140.946411,20.00000003,21.00000003,21.00000003
1139.1468,20.2,21.2,21.2
1130.148796,20.20000002,21.20000002,21.20000002
1067.162808,20.49999996,21.49999996,21.49999996
1128.349194,20.5,21.5,21.5
1239.924396,20.69999999,21.69999999,21.69999999
1236.3252,20.7,21.7,21.7
1221.928396,20.79999999,21.79999999,21.79999999
1180.537606,20.70000001,21.70000001,21.70000001
1173.3392,20.50000001,21.50000001,21.50000001
1142.746,20.3,21.3,21.3
1124.749997,20.30000001,21.30000001,21.30000001
1074.361207,20.39999999,21.39999999,21.39999999
1175.13879,20.49999999,21.49999999,21.49999999
1302.910396,20.6,21.6,21.6
1290.313198,20.7,21.7,21.7
1239.924422,20.70000004,21.70000004,21.70000004
1459.475571,21.09999995,22.09999995,22.09999995
1229.126815,20.90000001,21.90000001,21.90000001
1182.3372,20.9,21.9,21.9
1155.343199,21.00000001,22.00000001,22.00000001
1137.347202,21.09999999,22.09999999,22.09999999
1126.549601,21.19999999,22.19999999,22.19999999
1113.9524,21.3,22.3,22.3
1085.1588,21.7,22.7,22.7
1074.361201,21.80000002,22.80000002,22.80000002
1079.759999,21.99999997,22.99999997,22.99999997
1169.739994,21.90000001,22.90000001,22.90000001
1275.9164,22.1,23.1,23.1
1378.493606,22.10000003,23.10000003,23.10000003
1466.673988,22.49999995,23.49999995,23.49999995
1414.485605,22.69999998,23.69999998,23.69999998
1427.0828,22.89999999,23.89999999,23.89999999
1437.880398,23.20000001,24.20000001,24.20000001
1367.695995,23.39999997,24.39999997,24.39999997
1315.507607,23.10000004,24.10000004,24.10000004
1292.112802,23.29999999,24.29999999,24.29999999
1265.1188,23.4,24.4,24.4
1171.539599,23.90000003,24.90000003,24.90000003
1155.343202,24.39999993,25.39999993,25.39999993
1119.351204,24.59999998,25.59999998,25.59999998
1052.766002,24.79999999,25.79999999,25.79999999
1018.573599,24.7,25.7,25.7
980.7819984,24.79999998,25.79999998,25.79999998
964.5856022,24.60000003,25.60000003,25.60000003
980.7819989,24.40000001,25.40000001,25.40000001
1009.5756,24.3,25.3,25.3
1061.764007,24.09999999,25.09999999,25.09999999
1164.341186,23.90000003,24.90000003,24.90000003
1315.507585,23.99999999,24.99999999,24.99999999
1601.64399,23.80000001,24.80000001,24.80000001
1855.387611,23.5,24.5,24.5
2172.117213,23.39999997,24.39999997,24.39999997
2301.688383,23.10000004,24.10000004,24.10000004
2420.461992,22.90000001,23.90000001,23.90000001
2431.2596,22.8,23.8,23.8
2422.261598,22.6,23.6,23.6
2388.069205,22.6,23.6,23.6
2366.474002,22.40000002,23.40000002,23.40000002
2253.099204,22.4,23.4,23.4
2199.111198,22.49999999,23.49999999,23.49999999
2145.123196,22.3,23.3,23.3
2103.732406,22.3,23.3,23.3
2013.752406,22.49999999,23.49999999,23.49999999
1941.7684,22.4,23.4,23.4
1873.383597,22.5,23.5,23.5
1824.794407,22.5,23.5,23.5
1772.606005,22.5,23.5,23.5
1733.014801,22.6,23.6,23.6
1664.629997,22.4,23.4,23.4
1572.850406,22.50000003,23.50000003,23.50000003
1630.437592,22.79999996,23.79999996,23.79999996
1531.459607,22.8,23.8,23.8
1446.8784,22.8,23.8,23.8
1423.483602,22.69999998,23.69999998,23.69999998
1454.076796,22.40000004,23.40000004,23.40000004
1621.439583,22.20000002,23.20000002,23.20000002
1810.397594,22.1,23.1,23.1
1862.585998,21.9,22.9,22.9
1813.996794,21.8,22.8,22.8
1751.010808,21.8,22.8,22.8
1697.022804,21.8,22.8,22.8
1612.4416,21.7,22.7,22.7
1419.884415,21.09999999,22.09999999,22.09999999
1641.23517,21.00000001,22.00000001,22.00000001
1403.688024,21.29999997,22.29999997,22.29999997
1443.279199,21.4,22.4,22.4
1601.643998,21.70000001,22.70000001,22.70000001
1553.054797,22.00000004,23.00000004,23.00000004
1522.461604,22.39999995,23.39999995,23.39999995
1468.473604,22.30000001,23.30000001,23.30000001
1441.4796,22.7,23.7,23.7
1563.852402,22.70000001,23.70000001,23.70000001
1592.645996,22.79999999,23.79999999,23.79999999
1563.852403,22.8,23.8,23.8
1536.858401,22.9,23.9,23.9
1455.876401,23,24,24
1473.872411,23.10000001,24.10000001,24.10000001
1583.647985,23.19999999,24.19999999,24.19999999
1592.645999,23.2,24.2,24.2
1497.2672,23.2,24.2,24.2
1461.275199,23.30000001,24.30000001,24.30000001
1441.479603,23.39999999,24.39999999,24.39999999
1425.283202,23.30000001,24.30000001,24.30000001
1391.090801,23.3,24.3,24.3
1220.128799,22.4,23.4,23.4
1178.737997,22.50000001,23.50000001,23.50000001
1148.144804,22.59999999,23.59999999,23.59999999
1146.3452,22.6,23.6,23.6
1139.1468,22.7,23.7,23.7
1108.553597,22.50000001,23.50000001,23.50000001
1067.162806,22.59999999,23.59999999,23.59999999
1047.367202,22.6,23.6,23.6
1027.571601,22.7,23.7,23.7
1004.1768,22.7,23.7,23.7
1005.976397,22.6,23.6,23.6
978.9824036,22.6,23.6,23.6
951.9884018,22.40000001,23.40000001,23.40000001
932.1928,22.6,23.6,23.6
939.3911953,22.59999988,23.59999988,23.59999988
869.2068094,20.80000024,21.80000024,21.80000024
815.2188054,20.30000005,21.30000005,21.30000005
791.8240008,20.10000001,21.10000001,21.10000001
806.2208002,20,21,21
813.4192013,19.99999998,20.99999998,20.99999998
826.0163983,19.80000003,20.80000003,20.80000003
853.0103982,19.8,20.8,20.8
853.0104,19.8,20.8,20.8
849.4112011,19.5,20.5,20.5
865.6075978,19.5,20.5,20.5
880.0043986,19.30000002,20.30000002,20.30000002
862.0084006,19.2,20.2,20.2
890.8019994,18.99999999,19.99999999,19.99999999
872.8060007,18.79999996,19.79999996,19.79999996
880.004399,18.40000005,19.40000005,19.40000005
876.4052002,18.30000001,19.30000001,19.30000001
862.0084,17.9,18.9,18.9
869.2068012,18.00000001,19.00000001,19.00000001
887.2027976,18.19999997,19.19999997,19.19999997
867.407202,17.90000003,18.90000003,18.90000003
863.8080001,17.9,18.9,18.9
881.804,17.8,18.8,18.8
881.8040016,17.79999997,18.79999997,18.79999997
898.0003978,17.50000004,18.50000004,18.50000004
865.6076022,17.79999998,18.79999998,18.79999998
892.6016,17.5,18.5,18.5
890.8019995,17.5,18.5,18.5
883.603601,17.5,18.5,18.5
892.6015991,17.5,18.5,18.5
896.2007999,17.5,18.5,18.5
892.6015999,17.5,18.5,18.5
890.8020005,17.5,18.5,18.5
896.2007993,17.5,18.5,18.5
912.3971989,17.5,18.5,18.5
921.3952,17.3,18.3,18.3
901.5996002,17.20000001,18.20000001,18.20000001
905.1987995,17.29999999,18.29999999,18.29999999
908.7979996,17.20000001,18.20000001,18.20000001
914.1967998,17.2,18.2,18.2
930.3931994,17.1,18.1,18.1
912.3972007,17,18,18
919.595599,17,18,18
919.5956,16.90000001,17.90000001,17.90000001
915.9964,16.8,17.8,17.8
919.5955994,16.7,17.7,17.7
910.5976012,16.7,17.7,17.7
908.7980002,16.7,17.7,17.7
903.3992002,16.6,17.6,17.6
921.3951997,16.5,17.5,17.5
912.3972009,16.59999999,17.59999999,17.59999999
921.3951988,16.50000001,17.50000001,17.50000001
878.2048029,16.40000001,17.40000001,17.40000001
899.8,16.4,17.4,17.4
915.9963994,16.39999999,17.39999999,17.39999999
906.9984012,16.30000001,17.30000001,17.30000001
930.3931976,16.49999998,17.49999998,17.49999998
892.6016013,16.5,17.5,17.5
915.9964002,16.6,17.6,17.6
921.3951991,16.50000001,17.50000001,17.50000001
912.3972012,16.59999999,17.59999999,17.59999999
896.2008011,16.6,17.6,17.6
912.3972,16.7,17.7,17.7
885.4032004,16.7,17.7,17.7
890.8019993,16.7,17.7,17.7
892.6015998,16.79999999,17.79999999,17.79999999
903.3991996,16.8,17.8,17.8
914.1968001,16.80000001,17.80000001,17.80000001
915.9963996,16.99999997,17.99999997,17.99999997
912.3972005,16.70000004,17.70000004,17.70000004
905.1988005,16.79999999,17.79999999,17.79999999
930.3932,17.1,18.1,18.1
896.2008002,17.20000001,18.20000001,18.20000001
899.7999995,17.29999999,18.29999999,18.29999999
915.9963984,17.49999998,18.49999998,18.49999998
926.7939996,17.5,18.5,18.5
912.3972001,17.5,18.5,18.5
915.9963996,17.40000002,18.40000002,18.40000002
912.3972005,17.59999997,18.59999997,18.59999997
910.5976001,17.50000001,18.50000001,18.50000001
930.3932,17.5,18.5,18.5
910.597601,17.49999999,18.49999999,18.49999999
924.9943981,17.40000001,18.40000001,18.40000001
935.7919989,17.30000001,18.30000001,18.30000001
944.7899997,17.2,18.2,18.2
921.3952,17.3,18.3,18.3
921.3952007,17.30000001,18.30000001,18.30000001
928.593599,17.39999999,18.39999999,18.39999999
928.5936,17.30000001,18.30000001,18.30000001
941.1908,17.3,18.3,18.3
941.1907988,17.29999999,18.29999999,18.29999999
923.1948024,17.10000003,18.10000003,18.10000003
937.5915986,17.29999998,18.29999998,18.29999998
923.1948005,17.3,18.3,18.3
935.7919995,17.3,18.3,18.3
921.3952011,17.30000001,18.30000001,18.30000001
932.1927986,17.39999999,18.39999999,18.39999999
926.7940004,17.49999999,18.49999999,18.49999999
914.1968,17.5,18.5,18.5
912.3972008,17.30000002,18.30000002,18.30000002
924.9943983,17.59999996,18.59999996,18.59999996
932.1927993,17.50000001,18.50000001,18.50000001
951.9883993,17.5,18.5,18.5
924.9943999,17.49999999,18.49999999,18.49999999
921.3952002,17.30000002,18.30000002,18.30000002
923.1947998,17.49999997,18.49999997,18.49999997
919.5956002,17.5,18.5,18.5
924.9944,17.4,18.4,18.4
933.9923998,17.4,18.4,18.4
930.3932005,17.4,18.4,18.4
932.1927998,17.49999999,18.49999999,18.49999999
932.1928,17.5,18.5,18.5
935.7920001,17.5,18.5,18.5
939.3911982,17.5,18.5,18.5
921.3952024,17.5,18.5,18.5
941.1907987,17.5,18.5,18.5
919.5956,17.5,18.5,18.5
941.1907983,17.6,18.6,18.6
915.9964034,17.6,18.6,18.6
935.791998,17.50000001,18.50000001,18.50000001
935.792,17.6,18.6,18.6
959.1867995,17.6,18.6,18.6
944.7899996,17.69999999,18.69999999,18.69999999
941.1908005,17.60000001,18.60000001,18.60000001
928.5936008,17.6,18.6,18.6
912.3972,17.7,18.7,18.7
939.3911992,17.70000001,18.70000001,18.70000001
926.7940017,17.79999999,18.79999999,18.79999999
930.3931996,17.8,18.8,18.8
930.3932,17.50000001,18.50000001,18.50000001
937.5915996,17.79999998,18.79999998,18.79999998
924.9943966,17.29999998,18.29999998,18.29999998
890.8020046,17.10000003,18.10000003,18.10000003
941.1907966,17.89999995,18.89999995,18.89999995
1148.1448,18.4,19.4,19.4
1238.124796,18.70000001,19.70000001,19.70000001
1171.539609,18.89999997,19.89999997,19.89999997
1095.956408,18.9,19.9,19.9
1225.527596,19.49999998,20.49999998,20.49999998
1238.124799,19.80000001,20.80000001,20.80000001
1214.729999,20.10000002,21.10000002,21.10000002
1200.333202,20.29999997,21.29999997,21.29999997
1146.345204,20.3,21.3,21.3
1090.5576,20.3,21.3,21.3
1283.114793,19.90000003,20.90000003,20.90000003
1184.136813,20.29999995,21.29999995,21.29999995
1157.142803,20.20000001,21.20000001,21.20000001
1095.956402,20.2,21.2,21.2
1171.539604,20.00000001,21.00000001,21.00000001
1295.711986,20.39999999,21.39999999,21.39999999
1153.543619,20.30000001,21.30000001,21.30000001
1139.146801,20.3,21.3,21.3
1088.758,20.1,21.1,21.1
1153.543618,20.39999999,21.39999999,21.39999999
1427.082763,20.20000003,21.20000003,21.20000003
1189.535624,20.10000001,21.10000001,21.10000001
1160.742001,20.1,21.1,21.1
1108.5536,20.19999999,21.19999999,21.19999999
1094.156834,20,21,21
1428.882355,20,21,21
1304.710008,20.19999999,21.19999999,21.19999999
1175.1388,20.1,21.1,21.1
1146.3452,19.80000003,20.80000003,20.80000003
1139.146801,20.19999995,21.19999995,21.19999995
1090.557605,20.39999998,21.39999998,21.39999998
1173.339197,20.10000001,21.10000001,21.10000001
1304.709996,20.3,21.3,21.3
1184.136797,20.3,21.3,21.3
1151.744004,20.3,21.3,21.3
1130.148801,20.20000001,21.20000001,21.20000001
1090.5576,20.1,21.1,21.1
1313.708001,20.20000001,21.20000001,21.20000001
1331.703998,20.29999999,21.29999999,21.29999999
1256.120808,20.39999999,21.39999999,21.39999999
1230.926401,20.4,21.4,21.4
1211.1308,20.5,21.5,21.5
1203.932398,20.59999999,21.59999999,21.59999999
1184.136803,20.50000001,21.50000001,21.50000001
1167.940401,20.00000003,21.00000003,21.00000003
1130.1488,19.9,20.9,20.9
1122.950399,19.6,20.6,20.6
1110.353202,19.6,20.6,20.6
